city_id,Datetime,Temp,Feels_like,Sunrise,Sunset,Weather,Snow,Rain,Wind,data_retrieved_at,City,country_2c,latitude,longitude,is_capital,Country,Elevation (in m),Population,Elevation
1,2024-02-19 00:00:00,7.53,5.06,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,2.03,3.83,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 03:00:00,7.59,5.45,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,1.53,3.27,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 06:00:00,7.21,4.3,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,0.16,4.55,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 09:00:00,6.69,3.68,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,0.12,4.5,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 12:00:00,7.58,4.6,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,4.92,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 15:00:00,7.86,4.83,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,5.19,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 18:00:00,7.44,4.37,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,5.05,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-19 21:00:00,7.25,4.26,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,0.11,4.76,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-20 00:00:00,5.98,2.44,2024-02-15 06:24:13,2024-02-15 16:17:04,broken clouds,0,0.0,5.28,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-20 03:00:00,6.05,2.34,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,5.73,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-20 06:00:00,5.43,2.31,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,4.14,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-20 09:00:00,6.07,2.97,2024-02-15 06:24:13,2024-02-15 16:17:04,overcast clouds,0,0.0,4.39,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
1,2024-02-20 12:00:00,6.17,3.29,2024-02-15 06:24:13,2024-02-15 16:17:04,light rain,0,1.83,4.02,2024-02-15 13:58:16,Berlin,DE,52.5167,13.3833,True,Germany,34.0,3576873,34
2,2024-02-15 15:00:00,11.74,11.48,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.35,3.82,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-15 18:00:00,11.66,11.36,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.1,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-15 21:00:00,10.43,9.98,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,2.5,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 00:00:00,9.86,8.8,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,2.3,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 03:00:00,9.38,7.86,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,2.85,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 06:00:00,9.64,8.01,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.12,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 09:00:00,11.46,10.7,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.89,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 12:00:00,13.26,12.65,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,5.79,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 15:00:00,11.9,11.5,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.25,6.53,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 18:00:00,10.18,9.63,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.34,4.83,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-16 21:00:00,10.4,9.85,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,0.22,5.76,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 00:00:00,7.63,4.36,2024-02-15 06:40:24,2024-02-15 16:28:10,broken clouds,0,0.0,5.67,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 03:00:00,7.2,3.54,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,6.4,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 06:00:00,6.41,2.72,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,5.9,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 09:00:00,6.17,2.54,2024-02-15 06:40:24,2024-02-15 16:28:10,few clouds,0,0.0,5.6,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 12:00:00,8.07,5.14,2024-02-15 06:40:24,2024-02-15 16:28:10,scattered clouds,0,0.0,5.09,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 15:00:00,7.46,4.93,2024-02-15 06:40:24,2024-02-15 16:28:10,clear sky,0,0.0,3.91,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 18:00:00,3.81,1.89,2024-02-15 06:40:24,2024-02-15 16:28:10,clear sky,0,0.0,2.09,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-17 21:00:00,2.85,1.36,2024-02-15 06:40:24,2024-02-15 16:28:10,clear sky,0,0.0,1.6,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 00:00:00,2.8,1.17,2024-02-15 06:40:24,2024-02-15 16:28:10,few clouds,0,0.0,1.7,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 03:00:00,3.38,1.12,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,2.35,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 06:00:00,5.92,3.51,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,3.14,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 09:00:00,8.27,5.73,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,4.3,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 12:00:00,7.92,5.08,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,1.2,4.79,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 15:00:00,8.07,5.35,2024-02-15 06:40:24,2024-02-15 16:28:10,moderate rain,0,3.29,4.6,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 18:00:00,7.99,5.88,2024-02-15 06:40:24,2024-02-15 16:28:10,moderate rain,0,4.35,3.36,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-18 21:00:00,7.74,5.65,2024-02-15 06:40:24,2024-02-15 16:28:10,light rain,0,1.28,3.23,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
2,2024-02-19 00:00:00,6.92,3.98,2024-02-15 06:40:24,2024-02-15 16:28:10,overcast clouds,0,0.0,4.48,2024-02-15 13:58:17,Hamburg,DE,53.55,10.0,False,Germany,23.0,1945532,23
